Customer ID,Customer Name,Age,Gender,Location,Latitude,Longitude,Marital Status,Designation,Email ID,Purchased Product Type,Earning,Earning Potential,Marketing Costs,Revenue,Net Profit
6469,Jordan Rodgers,18,Other,Jonesshire,NULL,NULL,Single,"Designer, interior/spatial",edwardcarter@example.org,Appliances,11800,12300,5600,11700,12700
6014,Peter Montgomery,33,Male,North Timothyfurt,NULL,NULL,Married,"Teacher, primary school",ronald66@example.net,Appliances,5000,9500,9100,16500,11600
8815,Catherine Rodriguez,65,Female,Holtfurt,NULL,NULL,Single,Patent examiner,jpaul@example.net,Books,12200,19100,6600,13900,11100
9541,Mario Archer,55,Other,New Scottville,NULL,NULL,Married,Physiotherapist,orrnatalie@example.com,Other,12600,16900,3600,12100,12400
1091,Jeremiah Clark,44,Female,Simpsonland,NULL,NULL,Married,Leisure centre manager,mtaylor@example.net,Clothing,20000,28200,13700,22700,24000
6705,Shaun Ross,35,Male,Port Travis,NULL,NULL,Single,Plant breeder/geneticist,brandon53@example.com,Other,19800,22000,4600,9900,6600
1802,John Lee,36,Other,Port Annafort,NULL,NULL,Married,"Therapist, sports",stephen57@example.net,Appliances,17500,27400,9400,18000,21000
7242,Jason Henry,37,Female,North Ashley,NULL,NULL,Single,Local government officer,davisannette@example.com,Other,8800,17500,2900,12400,14000
4770,Miranda Jackson,33,Male,Johnborough,NULL,NULL,Married,Politician's assistant,jeffrey78@example.com,Appliances,16400,22300,7000,13800,15600
5186,Linda Hart,42,Female,Derekhaven,NULL,NULL,Married,Broadcast presenter,yprice@example.net,Furniture,18700,27600,9800,13400,17600
3690,Lisa Webb,55,Male,Littleside,NULL,NULL,Divorced,Learning disability nurse,jallen@example.org,Other,17300,23400,9100,14500,13500
8779,Dustin Brown,30,Other,New Angelafort,NULL,NULL,Divorced,Magazine journalist,andreahernandez@example.com,Electronics,13800,21800,5200,5300,10300
3894,Julia Mosley,20,Other,East Hector,NULL,NULL,Married,"Engineer, petroleum",francisco79@example.org,Other,13500,15800,3200,9800,11000
8637,Kathleen Warren,59,Male,North Dianaview,NULL,NULL,Divorced,Print production planner,goodwinchristopher@example.com,Other,19100,20800,9500,10800,9600
7211,Jesse Walker,47,Other,East Joshua,NULL,NULL,Married,Estate manager/land agent,pmccoy@example.com,Electronics,18900,19700,12400,12700,10900
3150,Ian Jones,46,Male,New Kristina,NULL,NULL,Married,"Scientist, audiological",danielle61@example.net,Books,14600,23700,1200,6000,8100
6261,Laura Graham,23,Other,Wellsfort,NULL,NULL,Single,Teaching laboratory technician,lopezdiane@example.com,Clothing,16600,26500,7700,9500,11700
5234,Marcus Brown,28,Male,Deleonbury,NULL,NULL,Married,Applications developer,caldwelllisa@example.com,Appliances,13200,19000,6300,6900,2500
4748,Jeremy Ramirez,31,Other,Jonesburgh,NULL,NULL,Widowed,Ambulance person,david37@example.com,Furniture,9800,10200,7300,15800,15800
7097,Heather Williams,26,Other,Millerfort,NULL,NULL,Widowed,Information officer,emilydavies@example.com,Books,11100,14800,2700,3400,-400
5859,Linda Lopez,65,Other,New Jeffreyfort,NULL,NULL,Single,"Administrator, local government",carol45@example.org,Furniture,19600,22100,9900,12400,16200
5218,Darlene Cabrera,21,Male,Hendersonborough,NULL,NULL,Married,Cytogeneticist,samuelryan@example.com,Books,14800,15300,7500,10900,7900
9591,Francisco Holt,33,Other,Lake Jason,NULL,NULL,Widowed,Office manager,lloydemily@example.net,Furniture,10900,13400,3700,13300,9000
2872,Matthew Banks,58,Female,North Karenshire,NULL,NULL,Single,"Nurse, adult",vphelps@example.net,Appliances,15500,16000,1000,11000,8700
3755,Anna Walton,21,Male,Port Ashley,NULL,NULL,Single,Academic librarian,johnramirez@example.org,Clothing,6100,10100,2200,4200,2400
1853,Mary Doyle,35,Female,New Wendy,NULL,NULL,Widowed,Learning disability nurse,harrisamanda@example.net,Other,13100,17000,10800,14400,15400
1899,John Cook,64,Male,Barrettshire,NULL,NULL,Married,"Scientist, audiological",jeremiah69@example.org,Electronics,17100,23600,12200,20900,23900
4712,Glenn Kaufman,33,Other,Carriechester,NULL,NULL,Married,Consulting civil engineer,smithbrandon@example.net,Furniture,14700,19700,11700,14900,11100
3044,Brian Clements,24,Male,South Amandatown,NULL,NULL,Married,"Surveyor, commercial/residential",ygarcia@example.net,Clothing,14800,21700,5200,7000,7700
8952,William Murphy,27,Male,South Haroldmouth,NULL,NULL,Single,"Surveyor, land/geomatics",williamsjeffrey@example.net,Clothing,8800,14800,11500,12200,16700
1518,Brandon Collins,29,Male,Jenniferport,NULL,NULL,Married,Insurance claims handler,andersonbrittney@example.net,Appliances,17600,20800,13600,22400,21600
8927,David Vasquez,51,Male,West Taylorport,NULL,NULL,Widowed,Diplomatic Services operational officer,martinsarah@example.com,Books,5900,6300,10600,20600,18900
6605,Jeanne Williams,61,Other,South Kathryn,NULL,NULL,Single,"Librarian, academic",megan84@example.com,Other,8200,17800,9900,13600,13200
4845,Amanda Newman,42,Other,West Adamtown,NULL,NULL,Single,Chemical engineer,millerrodney@example.com,Other,17800,26000,14900,17500,17100
5040,Samantha Olsen,49,Female,South Tinafurt,NULL,NULL,Widowed,"Scientist, research (maths)",brenda86@example.com,Electronics,13400,15800,10600,20200,22300
3494,Jordan Griffin,34,Other,South Christopherview,NULL,NULL,Single,Actor,ryanwilliamson@example.org,Appliances,7500,11100,3500,10400,12500
3270,Mary Hunt,25,Female,Lonniebury,NULL,NULL,Married,"Conservation officer, historic buildings",mercadopreston@example.net,Other,16200,20700,13200,13600,11800
5269,Stacy Johnston,60,Other,New Samuel,NULL,NULL,Divorced,Adult nurse,mjoseph@example.org,Furniture,7500,17400,6700,11200,10600
9575,Marie Skinner,23,Male,Port Jennifertown,NULL,NULL,Single,Senior tax professional/tax inspector,vincenthays@example.org,Furniture,18400,19000,5100,10800,6000
3445,Francisco Mcintosh,41,Female,East Andrew,NULL,NULL,Widowed,Armed forces training and education officer,armstronglarry@example.net,Electronics,16600,24900,12500,13800,14000
4936,Mark Hill,56,Male,Lake Danielleview,NULL,NULL,Widowed,"Surveyor, rural practice",derekstevens@example.net,Other,5300,9500,2800,10600,7100
6924,Teresa Rodgers,61,Male,South Melissastad,NULL,NULL,Widowed,Food technologist,sarah33@example.com,Furniture,8600,12000,1800,10400,9800
6643,Melody Fields,43,Male,New Lauren,NULL,NULL,Married,Operational investment banker,robert86@example.com,Appliances,15400,16900,8500,17900,21500
8851,Marissa Patel,52,Male,Samanthatown,NULL,NULL,Single,Licensed conveyancer,timothyhenry@example.org,Clothing,8900,13600,1500,8600,11300
6352,Laurie Mcdonald,52,Other,Tabithaside,NULL,NULL,Widowed,"Administrator, local government",melissabowman@example.com,Other,6900,12400,9100,11900,9400
2028,Mathew Brown,26,Male,Port Christine,NULL,NULL,Divorced,Occupational therapist,jesseburch@example.net,Appliances,17000,22100,7600,17100,19400
1984,Todd Hudson,42,Male,Collinsmouth,NULL,NULL,Widowed,Industrial buyer,newtonsean@example.net,Other,11700,21200,3600,11800,14100
7715,Corey Hamilton,25,Male,Krystalton,NULL,NULL,Widowed,Company secretary,michael62@example.com,Other,13600,19200,2800,9900,13200
